uid,duration,one_day_use_duration,up_flow,down_flow,up_and_down_flow,flow_pers_avg,start_time_stamp,end_time_stamp,mid_time_stamp,count,count_day_column,duration_everyday
E0E585153958B3C05612D97A3324FB5F,0.55,0.0899616017553483,0.38,0.38,0.0,0.0,0.65,0.65,0.65,0.02,0.75,463
E0E78754808FB4D1DCCA48C4190D4BE0,0.5,0.0104223806911684,0.38,0.38,0.0,0.0,0.47,0.47,0.47,0.0,0.05,0
E0EB28F461F3DC9D53962F7CF6E454D1,0.47,0.0183077345035655,0.38,0.45,0.07,0.0,0.72,0.72,0.72,0.01,0.35,1234
E0F17CABEE92534A2B8945D78C1CB5C6,0.38,0.0038398244651673,0.48,0.97,0.55,0.17,0.94,0.94,0.94,0.0,0.0,47
E0F1BE8E29EA068768A31F90C319834D,0.62,0.038398244651673,0.49,0.52,0.21,0.01,0.4,0.4,0.4,0.0,0.0,71
E0F4A8292FEC20F0A1514D95802095E6,0.43,0.0089595904187237,0.39,0.41,0.04,0.0,0.54,0.54,0.54,0.0,0.1,214
E0F505C22C133B0F462CE70D4428CD78,0.41,0.0167306637410861,0.38,0.38,0.0,0.0,0.63,0.63,0.63,0.01,0.05,124
E0F65C81BB596F03F73C10D67ABF0924,0.57,0.0153592978606692,0.38,0.38,0.0,0.0,0.68,0.68,0.68,0.0,0.0,0
E0F9E97B89183CB122FD02A40F3562D3,0.37,0.0005485463521667,0.38,0.38,0.0,0.0,0.51,0.51,0.51,0.0,0.0,434
E0FA5EA5FF747BF79C6A3B24E3F5AFE2,0.41,0.0050740537575425,0.38,0.53,0.12,0.04,0.75,0.75,0.75,0.0,0.15,45
E0FBD0A4C12C36AECE8E632940543054,0.43,0.0109709270433351,0.38,0.38,0.0,0.0,0.55,0.55,0.55,0.0,0.0,42
E0FE688DE6A5AAF5992FDEE7F748C215,0.41,0.0032912781130005,0.5,0.73,0.38,0.06,0.94,0.94,0.94,0.0,0.0,0
E0FE7332763AB5CDBC6D4690C5342148,0.56,0.0233680746023038,0.38,0.38,0.0,0.0,0.8,0.8,0.8,0.01,0.2,19
E101FAA6E5FEBD130C0DA7BF4EC19DEA,0.4,0.0040226732492228,0.48,0.62,0.28,0.06,0.68,0.68,0.68,0.0,0.1,1007
E108DEA31AA601446752EB1203CF70E1,0.39,0.006582556226001,0.38,0.38,0.0,0.0,0.79,0.79,0.79,0.01,0.0,414
E10B39A50BFD3E834B0539C1C0735B82,0.66,0.0444322545255074,0.38,0.38,0.0,0.0,0.45,0.45,0.45,0.0,0.0,2157
E10E77550A48B72E32FF7F41FEA23772,0.62,0.0762479429511793,0.41,0.43,0.07,0.0,0.66,0.66,0.66,0.01,0.0,232
E10F9E576865AB5C54BEECDEB451557A,0.4,0.0038398244651673,0.38,0.38,0.0,0.0,0.45,0.45,0.45,0.0,0.1,3
E1100FFF97DFE1290E6A5EAD242B2C4C,0.63,0.0501919912232583,0.38,0.38,0.0,0.0,0.89,0.89,0.89,0.01,0.05,0
E111B9AD3AE018713056311874D4BEBD,0.64,0.0693911135490949,0.38,0.38,0.0,0.0,0.58,0.58,0.58,0.01,0.15,2739
E1158964E58D43CCDA1487CA509B60EB,0.45,0.0114097641250685,0.41,0.45,0.09,0.02,0.65,0.65,0.65,0.0,0.2,431
E116C8D311212B1BF23900E0D86E0F8F,0.42,0.004388370817334,0.38,0.38,0.0,0.0,0.49,0.49,0.49,0.0,0.0,822
E119ACFA52A020951E69C97CC75A8211,0.4,0.0153592978606692,0.38,0.38,0.0,0.0,0.56,0.56,0.56,0.01,0.2,335
E11C07CE35DE5860D721022DF087F062,0.47,0.0235874931431705,0.38,0.38,0.0,0.0,0.67,0.67,0.67,0.01,0.1,210
E121E9B8DD088B0F17F8EBA0A2026A92,0.37,0.0005485463521667,0.38,0.38,0.0,0.0,0.92,0.92,0.92,0.0,0.0,0
E12817C25CEC644971C02D94BC7E5338,0.43,0.0109709270433351,0.38,0.38,0.01,0.0,0.04,0.04,0.04,0.0,0.0,228
E128B6AC71FB01DBABEE5DE675CEFD03,0.41,0.0032912781130005,0.38,0.48,0.08,0.02,0.55,0.55,0.55,0.0,0.05,215
E129E567ABEC183534E8459502C8E197,0.52,0.0115194733955019,0.38,0.38,0.0,0.0,0.95,0.95,0.95,0.0,0.0,0
E12A83B8A60F9FB35314B7912F68219B,0.37,0.0005485463521667,0.38,0.38,0.0,0.0,0.78,0.78,0.78,0.0,0.0,0
E12DD85F956BCB30CB344EDF43913EF1,0.42,0.0093252879868348,0.39,0.49,0.1,0.01,0.55,0.55,0.55,0.0,0.05,0
E131BB0E98AB32CE382C122FB0B9EF8F,0.51,0.0460169439873224,0.41,0.48,0.11,0.02,0.61,0.61,0.61,0.02,0.85,3732
E13565D1C0223CD3C073B60F0BA09B38,0.39,0.0018284878405558,0.38,0.38,0.0,0.0,0.51,0.51,0.51,0.0,0.1,76
E138104B0C05C33A53422C0446E96B81,0.42,0.0089595904187237,0.39,0.46,0.08,0.01,0.68,0.68,0.68,0.0,0.25,2802
E13914AD86BE4FFB75BBEFFE3BD40957,0.4,0.006171146461876,0.39,0.46,0.08,0.01,0.6,0.6,0.6,0.01,0.35,1478
E13DB352A04414591DF091B3EC9FC9AA,0.49,0.0191991223258365,0.38,0.38,0.0,0.0,0.42,0.42,0.42,0.0,0.0,0
E14516E736773730F8D59532CF295F3B,0.9,0.0389467910038398,0.38,0.38,0.0,0.0,0.55,0.55,0.55,0.0,0.0,768
E1475903EFE235EC2165184EA07BC402,0.53,0.0120680197476686,0.38,0.38,0.0,0.0,0.71,0.71,0.71,0.0,0.0,114
E147E86FB4F4D88D0CF1F89CDDD56020,0.39,0.0019199122325836,0.38,0.38,0.0,0.0,0.77,0.77,0.77,0.0,0.05,1373
E148F52D0E9AED21B701831B34A9EFE5,0.41,0.0038398244651673,0.38,0.38,0.0,0.0,0.67,0.67,0.67,0.0,0.0,384
E14BB5F9AF8E441D9B52748F2963625D,0.43,0.0049369171695008,0.38,0.38,0.0,0.0,0.84,0.84,0.84,0.0,0.0,0
E14CDD889A4F0C49C10DCA6001AA56B5,0.42,0.0112452002194185,0.39,0.39,0.03,0.01,0.65,0.65,0.65,0.01,0.15,1900
E14D0D622EAE90E813EC8F76D577B44D,0.74,0.0274273176083379,0.38,0.38,0.0,0.0,0.47,0.47,0.47,0.0,0.05,256
E1511F8086A49D064A66439AABF6BDBC,0.48,0.0142622051563357,0.4,0.4,0.04,0.01,0.58,0.58,0.58,0.01,0.25,366
E154A350C29808BEEB545D1E2ED95F4F,0.47,0.0277320655817638,0.41,0.39,0.05,0.01,0.5,0.5,0.5,0.02,0.4,1786
E15600108CEE573E5CE1D3994C1B85B5,0.36,0.0005485463521667,0.38,0.38,0.0,0.0,0.07,0.07,0.07,0.0,0.0,62
E15A66D3446FE8ACF41C3235FAF99957,0.41,0.0032912781130005,0.38,0.38,0.0,0.0,0.45,0.45,0.45,0.0,0.05,0
E15DD0BDEA7A449E1AD0E089561D4BCE,0.47,0.0079539221064179,0.38,0.38,0.0,0.0,0.58,0.58,0.58,0.0,0.05,12
E15E22EF89133DFE177270002ED61F19,0.51,0.028707259096727,0.38,0.38,0.0,0.0,0.55,0.55,0.55,0.0,0.1,225
E1610FBC10824FD5C5514CB34BD5213B,0.53,0.0714481623697202,0.38,0.38,0.0,0.0,0.52,0.52,0.52,0.02,0.15,2100
E162C4A0B6A24A1368135C62D153A6F4,0.43,0.0164563905650027,0.42,0.48,0.13,0.04,0.61,0.61,0.61,0.01,0.05,19
E16505BC5AF1B34E01F0A50BB445440D,0.42,0.0090510148107515,0.4,0.52,0.13,0.03,0.58,0.58,0.58,0.0,0.15,186
E167C83A64E9DE1D4230F417547D920B,0.42,0.010148107515085,0.38,0.42,0.04,0.01,0.82,0.82,0.82,0.0,0.45,1483
E16C839C2D2EC31F1404CE044C2F49F3,0.42,0.0209818979703784,0.38,0.41,0.03,0.01,0.49,0.49,0.49,0.01,0.15,49
E17324A074DA4E36A9C8CB5810FAF6A0,0.39,0.0023770341927226,0.48,0.44,0.14,0.06,0.93,0.93,0.93,0.0,0.1,1708
E175CFA8D5F8A9ED40A3E64161EB9A6E,0.63,0.0197476686780032,0.38,0.38,0.0,0.0,0.42,0.42,0.42,0.0,0.0,0
E17EACEB2750E0BDD4C3A2F3C887D6C7,0.53,0.0386725178277564,0.38,0.38,0.0,0.0,0.47,0.47,0.47,0.02,0.05,0
E181DC668878D7E15146CF24BF1C732C,0.74,0.0274273176083379,0.38,0.38,0.0,0.0,0.93,0.93,0.93,0.0,0.0,0
E182A0F74684138CCCEF9E1BE2E90D11,0.38,0.0016456390565002,0.38,0.38,0.01,0.0,0.72,0.72,0.72,0.0,0.05,745
E189A2F925A26AF71A4AE0EA424F8AB4,0.83,0.034009873834339,0.38,0.38,0.0,0.0,0.3,0.3,0.3,0.0,0.0,0
E18E00E06B28C046965FAD3D43652B61,0.4,0.0027427317608337,0.46,0.59,0.24,0.04,0.73,0.73,0.73,0.0,0.15,12
E1908B9AE9BCF470BA782BFA6B95D3AA,0.45,0.0183214481623697,0.38,0.38,0.01,0.0,0.53,0.53,0.53,0.01,0.2,1688
E19327EAEE3CEF11C4DA37E213C7D784,0.44,0.0054854635216675,0.38,0.38,0.0,0.0,0.87,0.87,0.87,0.0,0.0,0
E19426C67F5D3539A8F2C58512960CFD,0.36,0.0,0.38,0.38,0.0,0.0,0.52,0.52,0.52,0.0,0.0,206
E19570F24A3B49B8C4D4928C18FC1BDC,0.55,0.0353812397147558,0.38,0.38,0.0,0.0,0.74,0.74,0.74,0.0,0.05,559
E19631B98DC4E032A76038D2F56F1781,0.56,0.0142622051563357,0.38,0.38,0.0,0.0,0.52,0.52,0.52,0.0,0.0,0
E19820F717BFB303B3A3B7E26D3E9B96,0.43,0.0102656531619779,0.48,0.54,0.22,0.1,0.56,0.56,0.56,0.0,0.3,972
E19C4D71C716D5CAAE2F563B34307C9F,0.4,0.0027427317608337,0.38,0.38,0.0,0.0,0.6,0.6,0.6,0.0,0.0,227
E19CB97D118D6F348ADA793F512ABCC6,0.51,0.022490400438837,0.67,0.63,0.46,0.01,0.59,0.59,0.59,0.0,0.0,323
E1A3593C387BF3C3C4351BC7C2D185BD,0.45,0.0299872005851161,0.38,0.38,0.0,0.0,0.57,0.57,0.57,0.01,0.1,0
E1A3F8670E96ED915C2640A2DD0F4554,0.41,0.0038398244651673,0.38,0.38,0.0,0.0,0.74,0.74,0.74,0.0,0.0,0
E1A4FB12DA987EA2096C1617275CE227,0.43,0.0052111903455842,0.44,0.64,0.26,0.06,0.72,0.72,0.72,0.0,0.05,72
E1B310AF865BE79F0527FC00449E77F9,0.56,0.0257033147872423,0.38,0.38,0.01,0.0,0.75,0.75,0.75,0.01,0.3,847
E1B3D73453E20193D7A23A81886421AC,0.84,0.0351069665386725,0.38,0.38,0.0,0.0,0.9,0.9,0.9,0.0,0.0,65
E1B5514B707DD02579C670438466B2ED,0.38,0.0016456390565002,0.38,0.38,0.0,0.0,0.91,0.91,0.91,0.0,0.0,680
E1B5BAD27A673C1BA00858050A3130F2,0.58,0.0170049369171695,0.44,0.48,0.14,0.08,0.66,0.66,0.66,0.0,0.05,1211
E1B76DD48073C617BA1FFC54AF5ACCD7,0.36,0.0,0.38,0.38,0.0,0.01,0.39,0.39,0.39,0.0,0.0,19
E1BD235F42E8D83056EFD3205D073A8A,0.51,0.0309928688974218,0.38,0.38,0.01,0.0,0.46,0.46,0.46,0.0,0.05,667
E1BFDD2CDDA443B87D2634B0062A4ABA,0.48,0.0263302249040043,0.38,0.42,0.04,0.01,0.55,0.55,0.55,0.01,0.0,636
E1BFE0EFE8A59E1FC2131DDD8E3954C1,0.6,0.0321813859937831,0.45,0.43,0.11,0.02,0.67,0.67,0.67,0.01,0.1,66
E1C204552B15BFA3E90A68A7730B8BFF,0.36,0.0,0.38,0.38,0.0,0.0,0.46,0.46,0.46,0.0,0.0,0
E1C26405E0AE6D34D36D281B9100F23F,0.51,0.0257816785518376,0.38,0.38,0.0,0.0,0.76,0.76,0.76,0.01,0.3,42
E1C41A556AEC9E088E135C19C3868FB4,0.45,0.0219418540866703,0.38,0.38,0.0,0.0,0.72,0.72,0.72,0.01,0.05,850
E1C5098F85C6FECA518641DC5DDCEBCC,0.56,0.0154376616252644,0.38,0.38,0.0,0.0,0.78,0.78,0.78,0.0,0.3,86
E1C6E9D65D857908880736693AFF1883,0.48,0.0128908392759188,0.38,0.38,0.0,0.0,0.62,0.62,0.62,0.0,0.05,322
E1CED3C394FA8148AF26BAB63B28E557,0.59,0.0164563905650027,0.38,0.38,0.0,0.0,0.71,0.71,0.71,0.0,0.0,60
E1D066DFAE5854DC1547FBB3812F19D3,0.4,0.0117937465715852,0.38,0.38,0.0,0.0,0.62,0.62,0.62,0.01,0.05,0
E1D39B39E179C4A11CAB7EA94F0D2F2F,0.53,0.0120680197476686,0.38,0.38,0.0,0.0,0.97,0.97,0.97,0.0,0.0,240
E1D63CF795214380BEBC5866AD152A09,0.51,0.0691168403730115,0.38,0.38,0.0,0.0,0.39,0.39,0.39,0.02,0.0,0
E1D83720421672C8BF728B63F2999557,0.41,0.0120680197476686,0.38,0.38,0.01,0.0,0.56,0.56,0.56,0.01,0.0,0
E1DAA6541476F7DD845E4E7EDE05B210,0.41,0.0032912781130005,0.38,0.38,0.0,0.0,0.55,0.55,0.55,0.0,0.0,66
E1DDF1CC51431CE4691E6EE21A88CBC7,0.41,0.0125479978058145,0.4,0.43,0.06,0.01,0.78,0.78,0.78,0.01,0.35,1292
E1E24FBD8E8A0B38F97CF826E1FD8F1D,0.4,0.004388370817334,0.38,0.38,0.0,0.0,0.49,0.49,0.49,0.0,0.05,0
E1E5C3995DB653DA629E452FF038E6C9,0.57,0.023404644359115,0.38,0.38,0.0,0.0,0.47,0.47,0.47,0.0,0.1,20
E1E64AFEE8A94B5CBC1C61BE1E735B54,0.38,0.0010970927043335,0.38,0.38,0.0,0.0,0.09,0.09,0.09,0.0,0.0,0
E1E6BCFF53AB66485B59B17CB09E8253,0.46,0.0124794295117937,0.38,0.38,0.0,0.0,0.76,0.76,0.76,0.0,0.15,301
E1E861F32AE94F1196F48DE8ADE06845,0.39,0.0026741634668129,0.4,0.54,0.15,0.03,0.57,0.57,0.57,0.0,0.35,379
E1E9059061B576DDDEE515B1687EE3A2,0.38,0.0010970927043335,0.38,0.38,0.0,0.0,0.73,0.73,0.73,0.0,0.0,403
E1EA8E3194C88A763A11BCE6C5A5B924,0.41,0.0120680197476686,0.39,0.46,0.08,0.03,0.81,0.81,0.81,0.01,0.0,568
E1EC9727EC00BEB7294FABE07BB95476,0.54,0.0886816602669592,0.38,0.38,0.0,0.0,0.52,0.52,0.52,0.02,0.85,474
E1EF0EA3E20CF8287B588BAE93B239EE,0.37,0.0005485463521667,0.38,0.38,0.0,0.0,0.85,0.85,0.85,0.0,0.0,24
E1EF2714C8DFA1DB982D294CDB8F07BC,0.38,0.0010970927043335,0.38,0.38,0.0,0.0,0.05,0.05,0.05,0.0,0.0,784
E1EF47B7C6268491C619C8EA030C01E0,0.73,0.0268787712561711,0.38,0.38,0.0,0.0,0.99,0.99,0.99,0.0,0.0,50
E1EFE4442947B47ED77B357CDD6B7145,0.41,0.0071311025781678,0.38,0.38,0.0,0.0,0.82,0.82,0.82,0.0,0.05,19
E1F1189847F601C4D2D75AF8C84F235E,0.54,0.1039495337356006,0.38,0.38,0.0,0.0,0.58,0.58,0.58,0.02,0.55,1464
E1F8B4E28EB9BBE48829B1834841DF57,0.39,0.002194185408667,0.38,0.38,0.0,0.0,0.76,0.76,0.76,0.0,0.0,0
E1FA3A0A16A896AF82D29589B3183C40,0.42,0.0135308100201133,0.38,0.38,0.0,0.0,0.6,0.6,0.6,0.01,0.1,487
E1FA5699225740D24F22D24EB69666A5,0.59,0.0655512890839275,0.38,0.38,0.0,0.0,0.77,0.77,0.77,0.01,0.25,410
E1FD40277684535F0CB915DF916376D7,0.37,0.0008228195282501,0.38,0.44,0.05,0.02,0.48,0.48,0.48,0.0,0.05,37
E208A03D818438BEF44E4D0AB135CB4D,0.62,0.0942890229779972,0.38,0.38,0.0,0.0,0.64,0.64,0.64,0.02,0.4,0
E21019864DF0AC65F109FF9FB6BACC81,0.43,0.010148107515085,0.45,0.45,0.13,0.04,0.61,0.61,0.61,0.0,0.35,134
E21674D6C924531F232F65F284B37D67,0.4,0.0120680197476686,0.38,0.48,0.08,0.01,0.54,0.54,0.54,0.01,0.0,1823
E218A8F87507B968878313243CB9365C,0.42,0.00626910116762,0.5,0.46,0.17,0.05,0.67,0.67,0.67,0.0,0.3,1008
E21926998A774A2F5464E4F0B5221718,0.36,0.0001828487840555,0.47,0.55,0.22,0.12,0.68,0.68,0.68,0.0,0.1,122
E21A248A80713486E9DBC5D778480611,0.48,0.010148107515085,0.38,0.38,0.0,0.0,0.84,0.84,0.84,0.0,0.05,0
E21B68FB4F32D2AEBB84BC948EDF66E4,0.42,0.0170049369171695,0.39,0.4,0.03,0.01,0.64,0.64,0.64,0.01,0.4,369
E21E44FA7952C0C5ACD933B6EB158A67,0.44,0.0060340098738343,0.38,0.38,0.0,0.0,0.01,0.01,0.01,0.0,0.0,12
E21E9633FA0A74F9C8C35BFB5E82D584,0.53,0.0208447613823368,0.38,0.38,0.0,0.0,0.6,0.6,0.6,0.0,0.15,39
E221EB5ADCF227E4DF2EB0CDB3CD2827,0.42,0.014042786615469,0.38,0.38,0.0,0.0,0.52,0.52,0.52,0.01,0.2,1719
E2259815A252C0E39CF6BD8A2AD974ED,0.43,0.0087767416346681,0.42,0.44,0.09,0.0,0.74,0.74,0.74,0.0,0.05,500
E22A399823EC22CAC7E3BED29E9D4BED,0.37,0.0016456390565002,0.38,0.38,0.01,0.0,0.86,0.86,0.86,0.0,0.05,40
E22C6DD15880AEAB2E61E6B306DCF9BB,0.42,0.0078167855183763,0.38,0.44,0.05,0.0,0.42,0.42,0.42,0.0,0.15,471
E23BCCA2D1231E15842E8BF7E92D3472,0.43,0.0263302249040043,0.45,0.44,0.11,0.04,0.63,0.63,0.63,0.01,0.5,796
E2405091C60EDAF60A315FF61998BE8C,0.48,0.0124337173157798,0.38,0.38,0.01,0.01,0.72,0.72,0.72,0.0,0.25,994
E2490B44F86C8C805DA0C390B5A81B37,0.54,0.0131651124520021,0.38,0.38,0.0,0.0,0.42,0.42,0.42,0.0,0.0,0
E249A16381317AD4795D453D163527A9,0.44,0.0212835984640702,0.42,0.39,0.05,0.0,0.59,0.59,0.59,0.01,0.2,615
E24C0E1CD52848BFE1A007E0369D561A,0.44,0.0108711913429412,0.42,0.43,0.08,0.01,0.57,0.57,0.57,0.0,0.5,4328
E24DA0B0EC675F812627B6CDD4BA7310,0.4,0.006582556226001,0.38,0.51,0.11,0.02,0.36,0.36,0.36,0.0,0.0,210
E250F5A3EA9688D15FB0433DF60D722C,0.45,0.0332419089413055,0.44,0.49,0.14,0.01,0.64,0.64,0.64,0.01,0.2,2497
E25128D549955A79F6C6A8280F7454AE,0.44,0.018102029621503,0.4,0.47,0.09,0.03,0.58,0.58,0.58,0.01,0.05,748
E252A73FB2EB206DD970297ABC0EE163,0.42,0.0131651124520021,0.38,0.38,0.01,0.0,0.41,0.41,0.41,0.01,0.0,0
E2533D9D111ED0EF2E831975C9F81B72,0.56,0.0543609434997257,0.38,0.38,0.0,0.0,0.65,0.65,0.65,0.01,0.45,295
E2536E3D753A658575007E0B097D7936,0.4,0.0027427317608337,0.38,0.38,0.0,0.0,0.48,0.48,0.48,0.0,0.05,32
E253A2DDA7C30FE99D0A66E8419F26DE,0.56,0.0197476686780032,0.38,0.38,0.0,0.0,0.79,0.79,0.79,0.0,0.1,106
E25A13D66CF62D8F7E3AF8B1BF7AD387,0.59,0.0334613274821722,0.38,0.38,0.0,0.0,0.41,0.41,0.41,0.0,0.0,76
E25C7A847F3D114C6F25531F5550C5F0,0.45,0.0090510148107515,0.38,0.46,0.07,0.01,0.58,0.58,0.58,0.0,0.15,326
E25CF91BA0B10157E9E10939EE97C8E7,0.5,0.0397696105320899,0.38,0.38,0.0,0.0,0.8,0.8,0.8,0.01,0.15,71
E25E21696C07B9892EF19544208ADF92,0.89,0.038398244651673,0.38,0.38,0.0,0.0,0.59,0.59,0.59,0.0,0.0,0
E26289BA083EBD86D43DC63E609BFD18,0.36,0.0,0.38,0.38,0.0,0.0,0.65,0.65,0.65,0.0,0.0,0
E26EBCBFE2A3E09926D1F8DA192C50AA,0.77,0.0597915523861766,0.38,0.38,0.0,0.0,0.43,0.43,0.43,0.0,0.0,128
E26EC3EAB3E915E06FF156F20E5897A8,0.41,0.0032912781130005,0.38,0.38,0.0,0.0,0.96,0.96,0.96,0.0,0.0,183
E270FE3984307BDE2EC5A8A7C118CA0E,0.4,0.0030170049369171,0.38,0.38,0.0,0.0,0.65,0.65,0.65,0.0,0.15,737
E2797CBE58E60FFE9FA1CA69E09D6724,0.38,0.004388370817334,0.38,0.38,0.0,0.0,0.81,0.81,0.81,0.0,0.05,0
E27FDCB3CC138858219EE79D21FE9558,0.43,0.0122508685317242,0.41,0.39,0.05,0.0,0.84,0.84,0.84,0.01,0.1,317
E2816044BA94273CB522FFCE619523FC,0.46,0.0323642347778387,0.41,0.44,0.08,0.04,0.62,0.62,0.62,0.01,0.55,1202
E28220BABC583149D215C3BEB5706F13,0.53,0.0246845858475041,0.45,0.38,0.07,0.02,0.68,0.68,0.68,0.0,0.0,92
E288DA6B0250338BA1CF256717647D6E,0.57,0.0154376616252644,0.38,0.38,0.0,0.0,0.78,0.78,0.78,0.0,0.3,1053
E292C928807B6417BC2336B1801738BD,0.55,0.170049369171695,0.38,0.38,0.0,0.0,0.65,0.65,0.65,0.04,0.15,980
E29809153606BC1493C60169A0EBA112,0.38,0.0016456390565002,0.38,0.38,0.0,0.0,0.83,0.83,0.83,0.0,0.0,21
E29F9BEFED4DC2990738C90041A1A95B,0.42,0.004388370817334,0.38,0.38,0.0,0.0,0.34,0.34,0.34,0.0,0.0,926
E2A499344C2BA039A302E636BDB2B3FD,0.4,0.0090510148107515,0.38,0.38,0.0,0.0,0.65,0.65,0.65,0.01,0.05,370
E2ABD4CACC367210634F690B1FCAEC61,0.48,0.0087767416346681,0.38,0.38,0.0,0.0,0.52,0.52,0.52,0.0,0.15,89
E2AC340E75EF7C7AB48D4519E41B9CF0,0.42,0.0102727771405774,0.43,0.49,0.14,0.02,0.65,0.65,0.65,0.01,0.5,956
E2B26C2093CF77B06A48FBEF63A680CD,0.44,0.0115194733955019,0.7,0.92,0.7,0.08,0.77,0.77,0.77,0.0,0.0,322
E2B2EA53467202F0087FF0CFE41CBC12,0.38,0.0016456390565002,0.93,0.61,0.66,0.18,0.39,0.39,0.39,0.0,0.0,72
E2B5D8A32F8F72DB476D675C63EEA317,0.53,0.0722709818979703,0.38,0.38,0.0,0.0,0.59,0.59,0.59,0.01,0.55,543
E2BA0C8ECC3C7BE47C1C147214C4595B,0.56,0.0748765770707624,0.38,0.38,0.0,0.0,0.49,0.49,0.49,0.01,0.15,414
E2BA5C7CE6888F8026CAEA1F62D4B58A,0.39,0.011885170963613,0.39,0.39,0.02,0.01,0.45,0.45,0.45,0.01,0.1,167
E2C248A16185D4347099A0D05F28846F,0.42,0.0175534832693362,0.41,0.42,0.06,0.01,0.77,0.77,0.77,0.01,0.25,20
E2C52EC474F95C0A802988D1F8CB2237,0.55,0.3146827573596635,0.38,0.38,0.0,0.0,0.77,0.77,0.77,0.08,0.1,3699
E2CC4E47F14581E0AC377A5000254E4C,0.44,0.024190894130554,0.4,0.38,0.03,0.01,0.57,0.57,0.57,0.02,0.45,1365
E2DBA1548625DF56921BC9864867B7A6,0.43,0.0049369171695008,0.38,0.38,0.0,0.0,0.44,0.44,0.44,0.0,0.0,10
E2DBA180F514B409B9A9CCF3958CEC6B,0.5,0.010148107515085,0.38,0.38,0.0,0.0,0.69,0.69,0.69,0.0,0.05,431
E2E597D78651FF123AB506C6518F51EE,0.66,0.0219418540866703,0.38,0.38,0.0,0.0,0.44,0.44,0.44,0.0,0.0,0
E2E84F5CADCD032C8BD7419FD4EB08E4,0.39,0.0053483269336258,0.48,0.49,0.18,0.16,0.87,0.87,0.87,0.0,0.15,257
E2E8727F1D6036F1FBBCB2730746F79F,0.45,0.0199670872188699,0.41,0.42,0.06,0.01,0.75,0.75,0.75,0.0,0.2,2
E2EAC22B7076407380DD1D5B7C4F480C,0.49,0.0137746083988541,0.4,0.46,0.09,0.03,0.64,0.64,0.64,0.0,0.4,3468
E2EB9A69CF327AF050B6D4F0B5CF6135,0.43,0.0198573779484366,0.38,0.38,0.0,0.0,0.75,0.75,0.75,0.01,0.2,331
E2EC912602F6A82BA7124AA174C31435,0.47,0.0126165660998354,0.43,0.49,0.14,0.11,0.68,0.68,0.68,0.0,0.05,4360
E2F15A7E34FA5BDCC22FEA48036B6F12,0.46,0.0071311025781678,0.38,0.38,0.0,0.0,0.88,0.88,0.88,0.0,0.0,7
E2F1B5EFCA47B3679B3A912C2B931A27,0.48,0.0085024684585847,0.38,0.38,0.0,0.0,0.79,0.79,0.79,0.0,0.05,400
E2F1B79FB432103FE09D07F5F7C863AC,0.45,0.0087767416346681,0.39,0.47,0.09,0.04,0.78,0.78,0.78,0.0,0.3,726
E2F3572A2239D278D72EADB65CD7FC7B,0.47,0.0276711159870786,0.5,0.51,0.21,0.03,0.65,0.65,0.65,0.01,0.4,1832
E2F5C6D4BD998BEDF9C79880EA9A03B9,0.52,0.0174163466812945,0.38,0.38,0.0,0.0,0.61,0.61,0.61,0.0,0.15,10
E2F8E0F3BC6ACF7A7B0371F3C6EB806A,0.39,0.002194185408667,0.38,0.38,0.0,0.0,0.81,0.81,0.81,0.0,0.0,0
E2FF9105B2B4C22219C6D25E4A857CD5,0.45,0.0131651124520021,0.38,0.43,0.05,0.0,0.57,0.57,0.57,0.01,0.1,313
E300FC83F554DBE62417ECA24DB27A85,0.5,0.0148107515085024,0.39,0.42,0.05,0.01,0.52,0.52,0.52,0.0,0.05,125
E303145BDA5850BC12A2206A031E2474,0.48,0.0541689522764673,0.38,0.38,0.0,0.0,0.77,0.77,0.77,0.01,0.15,486
E30556506E8DE1CD3F739C02AB82E952,0.41,0.0038398244651673,0.6,0.57,0.35,0.03,0.68,0.68,0.68,0.0,0.05,13
E30FC472F2BDFE24278E8CD8A421927F,0.42,0.0114411096309066,0.42,0.45,0.1,0.07,0.78,0.78,0.78,0.01,0.65,1178
E3109CA7A31072800F547F754FBA69D1,0.38,0.0010970927043335,0.38,0.38,0.0,0.0,0.81,0.81,0.81,0.0,0.0,1252
E3195557A50F0895ED13227756F59D4B,0.44,0.0216675809105869,0.51,0.48,0.2,0.01,0.56,0.56,0.56,0.01,0.05,80
E31F5B2733AA52B85F3F00F5CFBE9F30,0.77,0.0394953373560065,0.38,0.38,0.0,0.0,0.84,0.84,0.84,0.0,0.05,0
E321DCF1958C0C91B7425B2EBB75D6A6,0.69,0.0296215030170049,0.38,0.38,0.0,0.0,0.7,0.7,0.7,0.0,0.1,365
E32375751C5694B34FA74FB00CE66EB2,0.54,0.0131651124520021,0.38,0.38,0.0,0.0,0.7,0.7,0.7,0.0,0.0,0
E324A90AFE4DA18AEA8A76BF8DF093D1,0.5,0.0098738343390016,0.38,0.38,0.0,0.0,0.38,0.38,0.38,0.0,0.0,19
E324C77F593B3D30B76AC2BA8CA71140,0.43,0.0052111903455842,0.61,0.81,0.54,0.06,0.77,0.77,0.77,0.0,0.05,488
E325150E4CC1D4EFE3FFE3AB029F552A,0.4,0.02029621503017,0.4,0.4,0.04,0.01,0.87,0.87,0.87,0.02,0.0,936
