uid,duration,one_day_use_duration,up_flow,down_flow,up_and_down_flow,flow_pers_avg,start_time_stamp,end_time_stamp,mid_time_stamp,count,count_day_column,use_situation
DD760D8FB62B0AA2C84DB033BF01E9E8,0.44,0.0568659718412872,0.38,0.38,0.0,0.0,0.56,0.56,0.56,0.02,0.1,False
DD7841A071229FBAC2D42FEE0C6B4B62,0.38,0.0051426220515633,0.43,0.42,0.08,0.06,0.63,0.63,0.63,0.01,0.35,True
DD7C72B4D1018CACC8E98ADE4128B893,0.44,0.0054854635216675,0.38,0.38,0.0,0.0,0.73,0.73,0.73,0.0,0.0,False
DD7E798F720116DF3E1B55A03514BB6D,0.47,0.012342292923752,0.38,0.38,0.0,0.0,0.49,0.49,0.49,0.0,0.05,True
DD82DC04FA60AAD18957B9C75E193FA0,0.4,0.006582556226001,0.38,0.38,0.0,0.0,0.66,0.66,0.66,0.0,0.05,True
DD83C51A8500DF621AD476344ACDE51B,0.4,0.0146736149204607,0.44,0.47,0.13,0.05,0.52,0.52,0.52,0.01,0.15,True
DD854C78E4F43EF3D4C09A934C535D69,0.64,0.104223806911684,0.38,0.38,0.0,0.0,0.35,0.35,0.35,0.02,0.0,False
DD85EB792941C41910277A4944BAC99D,0.38,0.0019199122325836,0.38,0.38,0.0,0.0,0.71,0.71,0.71,0.0,0.05,True
DD87302836B5F2CC1EDC64327C6DD408,0.51,0.0927386176631925,0.38,0.38,0.0,0.0,0.59,0.59,0.59,0.03,0.75,True
DD979763EABAE466CE740418E9B61696,0.52,0.0173706344852806,0.38,0.38,0.0,0.0,0.66,0.66,0.66,0.0,0.1,True
DD981A6A820E5B4A26702CFDA8624136,0.5,0.0098738343390016,0.38,0.38,0.0,0.0,0.67,0.67,0.67,0.0,0.0,True
DD9D345639351A62BEB399DB6C58D47C,0.38,0.0062168586578899,0.38,0.38,0.01,0.0,0.86,0.86,0.86,0.01,0.1,True
DD9DF82E4C1182EE40E3A516E5D78C97,0.37,0.0005485463521667,0.38,0.38,0.0,0.0,0.53,0.53,0.53,0.0,0.0,False
DDA0898D1A22690F2AD927732759619D,0.39,0.002194185408667,0.38,0.38,0.0,0.0,0.95,0.95,0.95,0.0,0.0,True
DDA11FC49F87A1D39A8D7E6BA9B2C147,0.39,0.0054854635216675,0.58,0.63,0.38,0.04,0.92,0.92,0.92,0.0,0.0,True
DDB0C41D0EB57A707A4FE5E24B9CDE93,0.4,0.0085024684585847,0.54,0.54,0.27,0.1,0.59,0.59,0.59,0.01,0.15,True
DDB3E2C2E2AA3A0E118A8219A96F3A67,0.42,0.0093252879868348,0.42,0.59,0.2,0.19,0.58,0.58,0.58,0.0,0.0,True
DDB6A449B1BF57837A7FDD9E4ED52371,0.39,0.0229840921557871,0.43,0.41,0.08,0.04,0.6,0.6,0.6,0.03,0.45,True
DDB88C22A578E6561CEBADACA0BAA179,0.37,0.0029255805448893,0.39,0.43,0.05,0.02,0.84,0.84,0.84,0.01,0.1,True
DDBB3BD661D72FC6A2C592DD37C29295,0.54,0.0228560980069482,0.38,0.38,0.0,0.0,0.56,0.56,0.56,0.0,0.4,True
DDBC38D64184ED82F1E16232E061B5D2,0.64,0.022078990674712,0.38,0.38,0.0,0.0,0.59,0.59,0.59,0.0,0.15,True
DDC7F090A6258641890A6AFEB30B1439,0.54,0.0131651124520021,0.5,0.88,0.49,0.02,0.53,0.53,0.53,0.0,0.0,True
DDC80EF604019DAB6F39558732AFA5C2,0.49,0.0190162735417809,0.38,0.38,0.0,0.0,0.66,0.66,0.66,0.0,0.1,False
DDCE630B695141A579A4DB4106778182,0.58,0.0373011519473395,0.38,0.38,0.0,0.0,0.63,0.64,0.63,0.01,0.45,True
DDCE7A2548F83F0606AA01C37C5296FC,0.61,0.0365697568111172,0.38,0.38,0.0,0.0,0.8,0.8,0.8,0.0,0.1,True
DDCE8F402F7A489A0D87D84A90448122,0.38,0.0010970927043335,0.38,0.38,0.0,0.0,0.74,0.74,0.74,0.0,0.0,False
DDD088ACBD2359613E19045473FDDFE5,0.38,0.0010970927043335,0.38,0.38,0.0,0.0,0.47,0.47,0.47,0.0,0.0,True
DDD34161B31E202F7CD915574C8E3B68,0.51,0.0106966538672517,0.38,0.38,0.0,0.0,0.51,0.51,0.51,0.0,0.05,True
DDD5845894BE25B9642ED272C799320A,0.47,0.0257816785518376,0.38,0.38,0.0,0.0,0.78,0.78,0.78,0.01,0.15,True
DDD9D8BEDB2D85D5E3D187BEA7ED51B2,0.86,0.036204059243006,0.38,0.38,0.0,0.0,0.86,0.86,0.86,0.0,0.0,False
DDDCE0220C1DD0D6A586332D569CEA81,0.41,0.0037026878771256,0.52,0.51,0.24,0.03,0.42,0.42,0.42,0.0,0.15,True
DDE059B07C732BD815A9A5B323946440,0.44,0.0054854635216675,0.53,0.45,0.19,0.02,0.7,0.7,0.7,0.0,0.05,True
DDE0BA95B153E71683EC67C80349F297,0.55,0.0186505759736697,0.38,0.38,0.0,0.0,0.88,0.88,0.88,0.0,0.15,True
DDE156FE33B013CF8A96F99989ED614E,0.52,0.0398444123073854,0.38,0.38,0.0,0.0,0.7,0.7,0.7,0.01,0.5,True
DDE2DA0C097BA1AEFC2CB8B649BCFE35,0.49,0.0191991223258365,0.41,0.49,0.12,0.01,0.31,0.31,0.31,0.0,0.0,True
DDE5BC108BD2BECB0DEE68BF56AD4F41,0.46,0.0117388919363686,0.45,0.42,0.09,0.05,0.7,0.7,0.7,0.01,0.2,True
DDEEE76353D59BE50E42996722819371,0.42,0.004388370817334,0.38,0.38,0.0,0.0,0.57,0.57,0.57,0.0,0.0,True
DDF27B3281F298AE00B8B562B8A9ACC0,0.38,0.0013713658804168,0.4,0.56,0.16,0.04,0.48,0.48,0.48,0.0,0.05,True
DDF4A7B9EC15F79465C549C696FEA7A6,0.42,0.0051563357103675,0.5,0.57,0.26,0.06,0.71,0.71,0.71,0.0,0.2,True
DDF67806385E3D18C7FCD319CCC59454,0.54,0.0153592978606692,0.38,0.38,0.0,0.0,0.62,0.62,0.62,0.0,0.1,True
DDFB16FF89816884529E32E9059FD2C9,0.4,0.0041140976412506,0.43,0.57,0.2,0.03,0.75,0.75,0.75,0.0,0.05,True
DDFB6C3E81C930001E7B0D9D980A0953,0.46,0.0301700493691716,0.52,0.6,0.3,0.08,0.91,0.92,0.91,0.01,0.0,True
DDFCECE0AD9593457B6299BCB582A528,0.44,0.016319253976961,0.44,0.45,0.12,0.03,0.64,0.64,0.64,0.01,0.55,True
DDFD14E2724B18CC15EEA8ECFA487B6C,0.39,0.0106966538672517,0.39,0.46,0.08,0.02,0.58,0.58,0.58,0.01,0.25,True
DDFD3741C8378D6DC9ED469D75349F6E,0.52,0.0427866154690071,0.47,0.57,0.23,0.01,0.78,0.78,0.78,0.01,0.05,True
DE03EFD700931AEDDB62D1A630225B02,0.4,0.0027427317608337,0.38,0.38,0.0,0.0,0.86,0.86,0.86,0.0,0.0,True
DE06800BC4F44E89F265769C44048C77,0.48,0.0186505759736697,0.38,0.38,0.0,0.0,0.51,0.51,0.51,0.0,0.0,True
DE096E4747DA14C92DDC16582C6C6749,0.46,0.0117937465715852,0.38,0.38,0.0,0.0,0.65,0.66,0.65,0.0,0.05,True
DE0D01CE34FD660780D4FFC31C79CF09,0.48,0.0085024684585847,0.38,0.38,0.0,0.0,0.79,0.79,0.79,0.0,0.05,True
DE0FA4BF30391258272729212F53CB79,0.6,0.0175534832693362,0.38,0.38,0.0,0.0,0.64,0.64,0.64,0.0,0.05,True
DE12C76EC0B3A5F3FAE1C609B8AFCAF1,0.51,0.0109709270433351,0.38,0.38,0.0,0.0,0.9,0.9,0.9,0.0,0.0,True
DE13EB083941BE03C839EC5A0E3EE53C,0.65,0.025598829767782,0.38,0.38,0.0,0.0,0.49,0.49,0.49,0.0,0.1,True
DE15FC4B0E9722B508BA07B791EF1313,0.41,0.012177729018102,0.39,0.4,0.03,0.01,0.67,0.67,0.67,0.01,0.45,True
DE1D720B25D8B822B4FF61BC43541B31,0.74,0.0277015907844212,0.38,0.38,0.0,0.0,0.79,0.79,0.79,0.0,0.05,True
DE24AF43003AA0006E1D51EB53C188D8,0.37,0.0005485463521667,0.38,0.38,0.0,0.0,0.26,0.26,0.26,0.0,0.0,False
DE2650BCD1B550ECA1F65A9D33A56D54,0.42,0.004388370817334,0.38,0.48,0.08,0.02,0.83,0.83,0.83,0.0,0.05,True
DE2D2628D98EFF264453AF579AAACA5A,0.96,0.0433351618211738,0.38,0.38,0.0,0.0,0.9,0.9,0.9,0.0,0.0,True
DE2F31DDE310F1F7796521950A424BCF,0.61,0.0833104772353263,0.38,0.38,0.0,0.0,0.7,0.7,0.7,0.02,0.35,False
DE2FFB531FA571BA3227A9679B93A12B,0.55,0.0648252718531186,0.38,0.38,0.0,0.0,0.65,0.65,0.65,0.01,0.8,True
DE38F3A0319064164CDEAFF931123368,0.43,0.0129456939111354,0.39,0.43,0.06,0.02,0.44,0.44,0.44,0.01,0.45,True
DE3B8306D88239B8B4E0A1EC3F2D0BAB,0.4,0.0063631376851343,0.38,0.4,0.02,0.02,0.39,0.39,0.39,0.0,0.2,True
DE3C2940865D4BBD347CDCBF6C288C53,0.67,0.0389467910038398,0.38,0.38,0.0,0.0,0.7,0.7,0.7,0.0,0.1,False
DE3E8F4F57840ABB9576D1943044D961,0.67,0.0408667032364234,0.38,0.38,0.0,0.0,0.51,0.51,0.51,0.0,0.25,True
DE4340C90D220B337F26186EEA2FF5F1,0.39,0.0023313219967087,0.38,0.38,0.0,0.0,0.59,0.59,0.59,0.0,0.15,True
DE452E10054391E427CC29A1EFC925A8,0.5,0.0150850246845858,0.38,0.43,0.04,0.01,0.49,0.49,0.49,0.0,0.15,True
DE486A6D9FEF2443EE0F8A332BFF8AE8,0.54,0.0496826267533892,0.49,0.62,0.29,0.01,0.71,0.71,0.71,0.01,0.3,True
DE4AC7E8235218A0DEA03513CCB41CFF,0.55,0.0296998667816001,0.38,0.38,0.0,0.0,0.78,0.78,0.78,0.0,0.3,True
DE4E7B2EFC73973B77417D686D0F7469,0.4,0.0027427317608337,0.46,0.38,0.07,0.01,0.82,0.82,0.82,0.0,0.0,True
DE4FA1145EED1FC0FDC4D9C8D997E981,0.64,0.0208447613823368,0.38,0.53,0.12,0.01,0.72,0.72,0.72,0.0,0.1,True
DE51CFDA76B4135994A34F462B942587,0.37,0.0008228195282501,0.49,0.38,0.1,0.05,0.71,0.71,0.71,0.0,0.05,False
DE520710FC0646E4DE17B7D9CDA729B5,0.42,0.0045712196013896,0.38,0.38,0.0,0.0,0.79,0.79,0.79,0.0,0.1,True
DE523D5B6CA69F3944FB3DA7ABB87F9C,0.51,0.0326385079539221,0.38,0.38,0.0,0.0,0.47,0.47,0.47,0.01,0.05,True
DE568CB1B2840F1A4C08CC7375BE3A94,0.37,0.0005485463521667,0.38,0.38,0.0,0.0,0.4,0.4,0.4,0.0,0.0,False
DE5E98B88C2D9AAAF99FC6E2F3EEDD96,0.42,0.0046626439934174,0.38,0.38,0.0,0.0,0.48,0.48,0.48,0.0,0.05,True
DE6DB7AD3E0D1E2F95B322A49E632AD9,0.63,0.0193819711098921,0.38,0.38,0.0,0.0,0.31,0.31,0.31,0.0,0.1,True
DE6F2686C2EF2E59FAB34F6FC8607320,0.94,0.0422380691168403,0.38,0.38,0.0,0.0,0.92,0.92,0.92,0.0,0.0,True
DE6F3AFE0994B01902E668CBE870FAEE,0.38,0.0010970927043335,0.38,0.38,0.0,0.0,0.92,0.92,0.92,0.0,0.0,False
DE6F3B94D230A70D5BC7457A4C72ED28,0.42,0.0087767416346681,0.45,0.45,0.13,0.04,0.56,0.56,0.56,0.0,0.35,True
DE70910768FCBE626A091D492F39381C,0.43,0.0596269884805266,0.39,0.42,0.05,0.01,0.48,0.48,0.48,0.04,0.95,True
DE7B07C051D052ADAE929DC9D6C32FD0,0.54,0.0235874931431705,0.38,0.38,0.0,0.0,0.61,0.61,0.61,0.0,0.05,True
DE7CF5ADCCC68D198DBB2284810CD125,0.59,0.190345584201865,0.38,0.38,0.0,0.0,0.88,0.88,0.88,0.04,0.0,False
DE7D750038E5C6D12A06BF90EC1F3475,0.41,0.0035655512890839,0.38,0.38,0.0,0.0,0.64,0.64,0.64,0.0,0.05,True
DE80F00EC2359BD0B04EB85D5B97DF55,0.45,0.0345584201865057,0.39,0.42,0.05,0.01,0.42,0.42,0.42,0.02,0.0,True
DE87DD7E98AC92B34D15F9A72AD37B5C,0.46,0.0532089961601755,0.38,0.38,0.0,0.0,0.68,0.68,0.68,0.03,0.0,True
DE8D0FF0D9EB2456F5B76C26348E54AE,0.42,0.0082281952825013,0.38,0.38,0.0,0.0,0.5,0.5,0.5,0.0,0.25,True
DE90EB26929096E5143139E9447A443B,0.65,0.0510148107515085,0.38,0.38,0.0,0.0,0.85,0.85,0.85,0.01,0.05,True
DE923BE85C49BEB314A6FA181A01A202,0.4,0.0139193636862314,0.39,0.46,0.08,0.05,0.67,0.67,0.67,0.01,0.35,True
DE9921F54ACD9FC87683E559FFCB82BC,0.37,0.0027427317608337,0.41,0.48,0.11,0.05,0.46,0.46,0.46,0.01,0.05,True
DE9C224FED16DABE85EFC2F3F812794D,0.45,0.0068568294020844,0.38,0.38,0.0,0.0,0.48,0.48,0.48,0.0,0.05,True
DEA074ABE4D700E91D271966D5C8B5FF,0.47,0.0521461876028524,0.46,0.47,0.15,0.05,0.64,0.64,0.64,0.02,0.75,True
DEA28A35E133618A237B723376BB4E39,0.4,0.0031084293289449,0.4,0.51,0.13,0.07,0.49,0.49,0.49,0.0,0.1,True
DEA28C96A958E740A124DD19B511C41F,0.36,0.0002742731760833,0.53,0.66,0.35,0.22,0.64,0.64,0.64,0.0,0.05,True
DEA6B65A83D408A49368CE1C80C1CAA1,0.41,0.0076796489303346,0.38,0.38,0.0,0.0,0.8,0.8,0.8,0.0,0.0,False
DEAB777BD4A7374ACC3CE4D13A689A4E,0.52,0.0351069665386725,0.38,0.38,0.0,0.0,0.55,0.55,0.55,0.01,0.0,False
DEAF5D7CD10927DD822F3C5624B1F673,0.43,0.009690985554946,0.38,0.39,0.02,0.01,0.63,0.63,0.63,0.0,0.1,True
DEBDD89CEA0D05B45CC635FEA8833FB4,0.42,0.004388370817334,0.44,0.78,0.36,0.04,0.76,0.76,0.76,0.0,0.0,True
DEC114ECB80A495D4638C42ACEB36C4A,0.43,0.0085573230938014,0.38,0.38,0.0,0.0,0.69,0.69,0.69,0.01,0.2,True
DEC61F6ED7A6E1E9FEF5811103C589B0,0.42,0.0211582164407178,0.38,0.41,0.03,0.01,0.41,0.41,0.41,0.01,0.3,True
DEC95F4AEBC4A6B62CC48C3AB670EE11,0.48,0.0095081367708904,0.38,0.38,0.0,0.0,0.37,0.37,0.37,0.0,0.1,True
DECF76572D2F55269621C7742FDFEBA2,0.43,0.0049369171695008,0.38,0.38,0.0,0.0,0.9,0.9,0.9,0.0,0.0,False
DEDADAF6EA26D470832D57D83A77A37F,0.48,0.0425123422929237,0.39,0.39,0.03,0.0,0.67,0.67,0.67,0.01,0.05,True
DEDD076DA189C67003EA4B013A874E6C,0.56,0.1830773450356555,0.38,0.38,0.0,0.0,0.7,0.7,0.7,0.05,0.15,True
DEE17556979FA98521A616F7BF63F596,0.42,0.004388370817334,0.68,0.59,0.43,0.23,0.79,0.79,0.79,0.0,0.05,True
DEE460C3C89FE359E4D2832E0CF28C89,0.49,0.0394953373560065,0.41,0.43,0.07,0.03,0.69,0.69,0.69,0.01,0.5,True
DEE9C8E1EB1C123D38BC406A10265B92,0.38,0.0010970927043335,0.38,0.38,0.01,0.0,0.74,0.74,0.74,0.0,0.0,True
DEEA03E0BA2DB9317E9C45B9E3AA2AB4,0.4,0.0127537026878771,0.38,0.38,0.0,0.0,0.49,0.49,0.49,0.01,0.15,True
DEEAF0EB518F9B395F2ED26B1672D757,0.38,0.0032912781130005,0.48,0.42,0.12,0.01,0.63,0.63,0.63,0.0,0.1,True
DEEB58CF70331F52FEF3BDA933AEAA1F,0.41,0.0109709270433351,0.43,0.55,0.18,0.02,0.51,0.51,0.51,0.01,0.0,True
DEED861DD6F132DF28308EA8495AC07D,0.49,0.0409842488833163,0.38,0.38,0.0,0.0,0.42,0.42,0.42,0.01,0.3,True
DEEEEAF4DAEE4257ECD00AE48DF84911,0.46,0.0108337904552934,0.48,0.58,0.25,0.04,0.74,0.74,0.74,0.0,0.15,True
DEEF989AA4D48F4DC7D4E4F821AB0A14,0.59,0.0735052111903455,0.38,0.38,0.0,0.0,0.65,0.66,0.65,0.02,0.25,True
DEF0B6AA5489DBA52CA534496CC5CC9B,0.53,0.023404644359115,0.38,0.38,0.0,0.0,0.8,0.8,0.8,0.0,0.25,True
DEF262324F78E81C6E05E2E935543426,0.39,0.0089595904187237,0.48,0.48,0.17,0.18,0.53,0.53,0.53,0.01,0.1,True
DEF4493B2DF765E7D479899C8CD57B02,0.56,0.0224218321448162,0.39,0.4,0.04,0.01,0.65,0.65,0.65,0.0,0.35,True
DEF44ADA14100ABE3F4163B55DC206E8,0.62,0.0766136405192905,0.38,0.38,0.0,0.0,0.8,0.8,0.8,0.02,0.1,False
DEF9D46D8A2BAC03151C18B45E8249C8,0.42,0.006171146461876,0.39,0.5,0.11,0.01,0.85,0.85,0.85,0.0,0.15,True
DEFA0A03F00048752116CB9F00EC5FDC,0.55,0.0932528798683488,0.38,0.38,0.0,0.0,0.66,0.66,0.66,0.02,0.05,True
DEFFE26BA6B9079A87FA17A066815C66,0.44,0.0077893582007679,0.38,0.4,0.02,0.01,0.63,0.63,0.63,0.0,0.2,True
DF017F79D43407F694F91D0784B62985,0.39,0.0101730414401835,0.41,0.44,0.08,0.03,0.63,0.63,0.63,0.01,0.5,True
DF0EAF311194FA4291D9A4CF36F9B92C,0.67,0.022490400438837,0.38,0.38,0.0,0.0,0.89,0.89,0.89,0.0,0.0,True
DF0F7C387C2B217D7ED3CF59C67692CD,0.37,0.0010970927043335,0.38,0.38,0.0,0.0,0.72,0.72,0.72,0.0,0.1,True
DF11CB949B2760A16B06EB45250F9174,0.43,0.0095081367708904,0.63,0.61,0.4,0.17,0.79,0.79,0.79,0.0,0.1,True
DF13B1ED4A6C139D821735F1B7BE6A04,0.42,0.0159862079774312,0.43,0.47,0.12,0.02,0.73,0.73,0.73,0.01,0.3,True
DF17D496286D5B21AB50CD6667BE6795,0.7,0.0291826659352715,0.38,0.38,0.0,0.0,0.65,0.65,0.65,0.0,0.2,True
DF1888705A39C6A196C8B736CE46B1E0,0.45,0.0115194733955019,0.4,0.4,0.04,0.01,0.46,0.46,0.46,0.0,0.3,True
DF1897DCCCB3CBCD9E932ABD7AB02528,0.37,0.0010970927043335,0.48,0.45,0.15,0.16,0.64,0.64,0.64,0.0,0.05,True
DF22236752A122F51E0014D2D27A8ADF,0.65,0.0211190345584201,0.38,0.38,0.0,0.0,0.7,0.7,0.7,0.0,0.05,True
DF2275F1CB35FE7CDAA20E4FFF0FA16D,0.61,0.0547449259462424,0.38,0.38,0.0,0.0,0.77,0.77,0.77,0.01,0.2,True
DF22C5FA2FCEA8F58BC4D6389B4D25C8,0.5,0.0535381239714755,0.38,0.38,0.0,0.0,0.58,0.58,0.58,0.02,0.2,True
DF262612793B162899B64FA6E160288F,0.49,0.0470378496982995,0.38,0.38,0.0,0.0,0.42,0.42,0.42,0.02,0.15,True
DF28F3E9A8B371AFEE8C742A56B0D092,0.4,0.0027427317608337,0.38,0.38,0.0,0.0,0.82,0.82,0.82,0.0,0.05,True
DF2916CA3CB8CB1C22F35091B6EE4ADD,0.52,0.0776741634668129,0.38,0.38,0.0,0.0,0.68,0.68,0.68,0.02,0.2,True
DF2FB32BDD9CE6A0B46312A3AE8EB047,0.47,0.0076796489303346,0.38,0.38,0.0,0.0,0.56,0.56,0.56,0.0,0.0,True
DF35F35ECB2FEA24717A22B9BFDE08FE,0.42,0.006582556226001,0.44,0.4,0.07,0.01,0.74,0.74,0.74,0.0,0.1,True
DF37C5D91FA35E4F9D6363DA99A817CC,0.42,0.0093252879868348,0.38,0.38,0.0,0.0,0.38,0.38,0.38,0.0,0.0,True
DF3DEF7E9864124255D6ACB797DD84A2,0.42,0.0049369171695008,0.54,0.5,0.24,0.03,0.54,0.54,0.54,0.0,0.1,True
DF41C85AC068AA5687CBB4073695C81D,0.52,0.0482720789906747,0.38,0.38,0.0,0.0,0.38,0.38,0.38,0.01,0.0,False
DF42B62CCF04C7B02727062B45B73288,0.46,0.027358749314317,0.41,0.42,0.06,0.01,0.67,0.67,0.67,0.01,0.35,True
DF42F39B7AC5ACCEFCD4A97CD0AB00F6,0.43,0.03745787947653,0.45,0.56,0.2,0.04,0.46,0.46,0.46,0.02,0.3,True
DF449DBCE2B97E922700CDE89E6DD1C4,0.49,0.011885170963613,0.38,0.4,0.03,0.0,0.5,0.5,0.5,0.0,0.1,True
DF45631D6A9251BA827D6C3D2F5C5307,0.42,0.0093252879868348,0.38,0.38,0.0,0.0,0.47,0.47,0.47,0.0,0.05,True
DF47A0A97C9B7625A9D7B56CBFBF8BBC,0.4,0.0036341195831047,0.46,0.42,0.11,0.07,0.6,0.6,0.6,0.0,0.35,True
DF4ADC0EF1966978CE551FDCA4158946,0.5,0.0098738343390016,0.38,0.38,0.0,0.0,0.88,0.88,0.88,0.0,0.0,True
DF4C98D85FC4452F2A835758AAEF7062,0.39,0.0054854635216675,0.47,0.77,0.39,0.1,0.61,0.61,0.61,0.0,0.0,True
DF51267219C85DF58332330FF59FD96D,0.63,0.0259645273358932,0.38,0.38,0.0,0.0,0.46,0.46,0.46,0.0,0.1,True
DF5203AFE93C7A278B504D1A4F0D1095,0.53,0.0126165660998354,0.38,0.38,0.0,0.0,0.64,0.64,0.64,0.0,0.0,False
DF60E3143097035D9F04CD4C6C434B13,0.63,0.077710733223624,0.38,0.38,0.0,0.0,0.57,0.57,0.57,0.01,0.25,True
DF6120D3701AAF18430F3333C1DAA8FC,0.57,0.0420552203327847,0.38,0.38,0.0,0.0,0.9,0.9,0.9,0.0,0.1,True
DF67A612073078418D001EFD3158F4C1,0.38,0.0038398244651673,0.38,0.38,0.0,0.0,0.5,0.5,0.5,0.0,0.0,False
DF76134E14F0C3EFD2F20B9995921EEB,0.38,0.0010970927043335,0.43,0.7,0.3,0.11,0.99,0.99,0.99,0.0,0.0,True
DF791183C0C1BDF83B1ECECDF5CF5E3A,0.45,0.0154690071311025,0.42,0.44,0.09,0.02,0.54,0.54,0.54,0.0,0.45,True
DF7AAFC3C76EB19EA99B736FBA59BB10,0.56,0.0378496982995063,0.39,0.42,0.05,0.04,0.66,0.66,0.66,0.02,0.05,True
DF869E30C88578626D56B47A60288A0A,0.41,0.0034741268970561,0.44,0.56,0.2,0.03,0.74,0.74,0.74,0.0,0.1,True
DF892A28F1BBAB54DA05E6C0B7AA815D,0.56,0.0142622051563357,0.38,0.38,0.0,0.0,0.35,0.35,0.35,0.0,0.0,True
DF90AA8D78FAAB72E3F6E2BFAD25EC3F,0.44,0.0054854635216675,0.38,0.38,0.0,0.0,0.73,0.73,0.73,0.0,0.0,True
DF913BD73D99D9B1451CC8F3C10659A7,0.47,0.0100109709270433,0.38,0.38,0.0,0.0,0.52,0.53,0.53,0.0,0.15,True
DF925ACDD64DA90D5791A62B4CCE42E0,0.48,0.0314499908575608,0.42,0.44,0.09,0.0,0.72,0.72,0.72,0.01,0.1,False
DF93ED280A89D1C7EDBD84B59758B654,0.48,0.0087767416346681,0.38,0.38,0.0,0.0,0.59,0.59,0.59,0.0,0.0,False
DF9A58CAF475A0AA9E1685474DCC30DB,0.41,0.0032912781130005,0.38,0.38,0.0,0.0,0.71,0.71,0.71,0.0,0.0,True
DF9EE653A49603E05B911569249ADB65,0.56,0.0536204059243006,0.38,0.38,0.0,0.0,0.56,0.56,0.56,0.01,0.15,True
DFA31D9C9DF645B12172FB50FBB02770,0.59,0.0365697568111172,0.38,0.38,0.0,0.0,0.66,0.66,0.66,0.01,0.55,True
DFA4602C5B748543259847A00A951FB2,0.38,0.0034009873834339,0.4,0.49,0.11,0.06,0.81,0.81,0.81,0.0,0.2,True
DFA7049DF0C79EAC152127D674CF19F8,0.43,0.025815962698848,0.4,0.49,0.11,0.03,0.42,0.42,0.42,0.02,0.75,True
DFAB2AC739C14DB60C0CBBBE01B8B36E,0.49,0.0298957761930883,0.38,0.38,0.0,0.0,0.62,0.62,0.62,0.01,0.15,True
DFB5E501BC3689FDFE91399424068946,0.45,0.0131651124520021,0.49,0.52,0.21,0.11,0.53,0.53,0.53,0.0,0.0,False
DFB63CE67A306F00E9C8B6D89C7745C7,0.46,0.0438053444087454,0.38,0.38,0.0,0.0,0.62,0.62,0.62,0.02,0.3,True
DFC58180A8041AD441AC3C2D94CAE8B2,0.44,0.0093252879868348,0.38,0.38,0.0,0.0,0.91,0.91,0.91,0.0,0.05,True
DFCEA72BBD7AB3E23B73C23788FF40DC,0.66,0.1119034558420186,0.38,0.38,0.0,0.0,0.64,0.64,0.64,0.02,0.1,True
DFCF0CE960008E6990C870FC3D29C23A,0.46,0.0447613823368074,0.38,0.38,0.0,0.0,0.71,0.71,0.71,0.02,0.2,True
DFD011C9989BA461C47126C36C0A7250,0.86,0.036204059243006,0.39,0.39,0.02,0.0,0.42,0.42,0.42,0.0,0.0,True
DFD085FE321F83D93BF071DAF29DF978,0.55,0.0134393856280855,0.38,0.38,0.0,0.0,0.87,0.87,0.87,0.0,0.05,False
DFD8B913519976BC70929608DD299C49,0.4,0.010148107515085,0.38,0.38,0.01,0.0,0.48,0.48,0.48,0.01,0.05,True
DFDC4B55EBA4886BA46BD2910FFCA1F7,0.47,0.0223075516547814,0.39,0.45,0.07,0.01,0.69,0.69,0.69,0.0,0.1,False
DFDD8BD46DA740AD43104AD7664CE344,0.46,0.0071311025781678,0.38,0.38,0.0,0.0,0.8,0.8,0.8,0.0,0.05,True
DFDECAB5EBC41B90882A57C3BAFFFDBB,0.88,0.0373011519473395,0.38,0.38,0.0,0.0,0.73,0.74,0.74,0.0,0.0,True
DFE9D4D8A9CB385E9E64FC289EC736D5,0.46,0.0246845858475041,0.46,0.41,0.1,0.08,0.52,0.52,0.52,0.01,0.05,True
DFF31256B2845C6D7B2BB654191C1139,0.64,0.0270159078442128,0.38,0.38,0.0,0.0,0.65,0.65,0.65,0.0,0.15,True
DFF3548B1CB489FB779C722144FFF467,0.43,0.0239166209544706,0.42,0.42,0.07,0.06,0.54,0.54,0.54,0.02,0.7,True
DFF5FE908B135DAC27DBB08D30247F22,0.45,0.0296215030170049,0.38,0.4,0.03,0.0,0.81,0.81,0.81,0.01,0.2,True
DFF60EEEB87087DD83ADACD8D6BBA8FD,0.47,0.0095995611629182,0.38,0.38,0.0,0.0,0.53,0.53,0.53,0.0,0.15,True
DFFB3F44E28D3376C9806649637B8AA1,0.43,0.0112452002194185,0.4,0.44,0.07,0.01,0.74,0.74,0.74,0.0,0.25,True
DFFCB149CD7948D2D1C51D00BCA220A3,0.51,0.022490400438837,0.38,0.38,0.0,0.0,0.93,0.93,0.93,0.0,0.0,True
E007C325B7796B7CD646BD111B4FA207,0.4,0.0104223806911684,0.38,0.38,0.01,0.01,0.63,0.63,0.63,0.0,0.1,True
E00C95757049A1467EE2A13699EAE89F,0.58,0.0159078442128359,0.54,0.89,0.54,0.02,0.85,0.85,0.85,0.0,0.0,True
E014626652685B05562689A16AC72B86,0.41,0.0035655512890839,0.38,0.38,0.0,0.0,0.78,0.78,0.78,0.0,0.05,True
E014B6219966E002C402F5668AA786F7,0.42,0.0138965075882245,0.38,0.38,0.0,0.0,0.74,0.74,0.74,0.01,0.1,True
